Date,Product_ID,Product_Name,Category,Region,BOM_Usage_Frequency,Quantity_Sold,Liters_Sold,Revenue,Cost,Customer_ID,Customer_Name,Order_ID,Order_Date,Delivery_Date,Monthly_Production_Liters,Seasonal_Sales_Spike,Price_Change
2023-05-31,7000002250,S TEXTURED MP WHITE,Paint,East,17,39,35.63257376650378,4109.615387087218,3389.0927747437036,CUST105,Customer_5,ORD1041,2023-05-31,2023-06-04,654,1,0.0
2023-05-31,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,South,6,7,7.819625705351063,701.1610558058101,402.90705451204116,CUST107,Customer_7,ORD2221,2023-05-31,2023-06-06,1790,1,0.0
2023-05-31,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,North,1,3,4.688406962638691,97.52634579569992,66.96943046740724,CUST108,Customer_8,ORD6204,2023-05-31,2023-06-03,2351,0,0.0
2023-05-31,9192002200,THINNER 91-92,Thinner,South,6,23,13.007983208607095,1397.7578918641418,992.8448436339477,CUST109,Customer_9,ORD1655,2023-05-31,2023-06-10,4874,0,0.0
2023-05-31,2106002200,THINNER 21-06,Thinner,West,4,47,28.912738345598548,3944.8038419397726,3384.468605495524,CUST101,Customer_1,ORD8745,2023-05-31,2023-06-06,625,0,0.0
2023-06-01,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,North,18,34,26.664837021292662,2600.045393152034,2309.2520068633626,CUST108,Customer_8,ORD5214,2023-06-01,2023-06-10,751,1,0.0
2023-06-01,7000002250,S TEXTURED MP WHITE,Paint,West,15,19,17.172522058173726,1130.1692974716796,649.0171144244969,CUST103,Customer_3,ORD4307,2023-06-01,2023-06-05,3523,1,0.9
2023-06-01,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,North,18,21,25.061255779515864,356.3134364325426,305.91797639441376,CUST101,Customer_1,ORD9433,2023-06-01,2023-06-08,1188,0,0.0
2023-06-01,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,North,5,33,35.918165704098136,2468.7763498733148,2028.0995593088073,CUST104,Customer_4,ORD9823,2023-06-01,2023-06-10,1101,0,0.0
2023-06-01,9192002200,THINNER 91-92,Thinner,North,15,10,17.08269149765173,550.2878692461809,373.1703686624496,CUST109,Customer_9,ORD2737,2023-06-01,2023-06-04,368,0,0.0
2023-06-01,2106002200,THINNER 21-06,Thinner,East,6,27,38.336395550087374,2264.4740147080774,1925.164706114744,CUST103,Customer_3,ORD3931,2023-06-01,2023-06-03,4708,0,0.0
2023-06-02,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,North,16,41,74.47122904759378,4578.553713492104,3774.2417162435045,CUST101,Customer_1,ORD1060,2023-06-02,2023-06-07,1569,0,0.0
2023-06-02,7000002250,S TEXTURED MP WHITE,Paint,North,5,20,33.92715383001676,2898.0957817603803,1715.2438790177478,CUST105,Customer_5,ORD6171,2023-06-02,2023-06-06,3194,0,0.0
2023-06-02,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,North,14,5,2.857664883185601,150.51793076240816,89.73052281666354,CUST101,Customer_1,ORD5772,2023-06-02,2023-06-12,1001,0,0.0
2023-06-02,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,West,4,41,28.308438881695615,2811.4050273231564,1702.188270533148,CUST103,Customer_3,ORD2274,2023-06-02,2023-06-06,4586,1,0.0
2023-06-02,9192002200,THINNER 91-92,Thinner,East,0,48,34.93343436751532,1891.7891841043922,1394.2788815286165,CUST105,Customer_5,ORD2231,2023-06-02,2023-06-07,633,0,0.0
2023-06-02,2106002200,THINNER 21-06,Thinner,West,7,1,1.7718256654142397,77.16754542222752,62.27096759929718,CUST101,Customer_1,ORD2542,2023-06-02,2023-06-06,1768,0,0.0
2023-06-03,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,North,10,40,74.09440233307868,1618.4031679087605,912.6193052835657,CUST103,Customer_3,ORD5358,2023-06-03,2023-06-13,1643,0,0.0
2023-06-03,7000002250,S TEXTURED MP WHITE,Paint,South,9,38,49.41097531299245,7116.507741459815,5036.1337101533445,CUST101,Customer_1,ORD9407,2023-06-03,2023-06-09,3947,0,0.0
2023-06-03,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,East,3,20,38.24455720149352,2269.686556942092,1147.3058216587324,CUST102,Customer_2,ORD6803,2023-06-03,2023-06-13,4390,0,0.0
2023-06-03,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,South,5,4,3.323762039439589,417.6701753670135,349.11644234881874,CUST103,Customer_3,ORD3388,2023-06-03,2023-06-12,1411,0,0.0
2023-06-03,9192002200,THINNER 91-92,Thinner,South,2,22,16.48831279884733,2944.439197427725,1720.6205141423034,CUST105,Customer_5,ORD2796,2023-06-03,2023-06-09,194,0,0.0
2023-06-03,2106002200,THINNER 21-06,Thinner,West,17,31,20.07676246452847,947.5108814096935,760.3739141612058,CUST107,Customer_7,ORD4612,2023-06-03,2023-06-05,3987,0,0.0
2023-06-04,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,West,0,30,55.6782706640365,2035.267097891097,1155.453193812811,CUST109,Customer_9,ORD8764,2023-06-04,2023-06-14,3232,0,0.0
2023-06-04,7000002250,S TEXTURED MP WHITE,Paint,South,14,5,2.619904738415022,314.7942899599018,255.54568204882108,CUST105,Customer_5,ORD9952,2023-06-04,2023-06-10,179,0,0.0
2023-06-04,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,North,8,3,4.734062815915121,148.9411347555653,132.7586132082541,CUST106,Customer_6,ORD5751,2023-06-04,2023-06-09,1175,0,0.0
2023-06-04,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,West,19,2,3.0257048823356048,261.243223022993,230.4204398162878,CUST109,Customer_9,ORD1105,2023-06-04,2023-06-11,135,0,0.0
2023-06-04,9192002200,THINNER 91-92,Thinner,North,2,21,18.69197311698807,3298.8444956567237,2533.371368941733,CUST102,Customer_2,ORD7223,2023-06-04,2023-06-06,2598,1,0.0
2023-06-04,2106002200,THINNER 21-06,Thinner,East,18,7,9.790733842615362,201.00468792232533,138.79074530147088,CUST108,Customer_8,ORD9128,2023-06-04,2023-06-08,2680,0,0.0
2023-06-05,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,North,9,37,60.9987592922667,6348.949198913382,5343.208510398451,CUST107,Customer_7,ORD5738,2023-06-05,2023-06-10,4484,0,0.0
2023-06-05,7000002250,S TEXTURED MP WHITE,Paint,East,7,14,13.708685733634486,2745.613860967642,2467.21419663724,CUST106,Customer_6,ORD9027,2023-06-05,2023-06-15,2808,1,0.0
2023-06-05,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,North,15,20,28.47220519373486,686.3810489538304,437.38982981586497,CUST102,Customer_2,ORD7154,2023-06-05,2023-06-11,1098,0,0.0
2023-06-05,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,South,6,34,21.960030221656275,6042.820164369143,3228.3089965209165,CUST103,Customer_3,ORD1925,2023-06-05,2023-06-11,4199,0,0.0
2023-06-05,9192002200,THINNER 91-92,Thinner,West,9,27,31.926698843355453,2554.2506413319643,1496.5040265721425,CUST101,Customer_1,ORD8732,2023-06-05,2023-06-07,2732,0,0.0
2023-06-05,2106002200,THINNER 21-06,Thinner,North,18,29,17.569904506340478,1228.492749214763,719.1236969330477,CUST103,Customer_3,ORD2069,2023-06-05,2023-06-10,4119,1,0.0
2023-06-06,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,North,19,38,34.48222521231681,2100.339815443846,1859.7387015123197,CUST104,Customer_4,ORD8887,2023-06-06,2023-06-15,1908,0,0.0
2023-06-06,7000002250,S TEXTURED MP WHITE,Paint,West,11,21,21.120519108788752,2310.425320125645,1896.6998953946238,CUST103,Customer_3,ORD3798,2023-06-06,2023-06-13,871,0,0.0
2023-06-06,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,East,16,42,58.227923593631516,5144.181988338714,3343.6247655796924,CUST109,Customer_9,ORD7787,2023-06-06,2023-06-15,2976,0,0.0
2023-06-06,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,South,12,18,30.488873336203277,2949.393422659284,2060.704596439557,CUST107,Customer_7,ORD4115,2023-06-06,2023-06-09,4916,0,0.98
2023-06-06,9192002200,THINNER 91-92,Thinner,East,8,50,44.35184583580563,7418.751771775242,4269.487516432211,CUST108,Customer_8,ORD9024,2023-06-06,2023-06-08,3508,1,0.0
2023-06-06,2106002200,THINNER 21-06,Thinner,East,14,21,33.01185304162446,3384.985713904898,2244.083788429164,CUST104,Customer_4,ORD6424,2023-06-06,2023-06-16,522,0,0.0
2023-06-07,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,South,18,15,28.30558208545461,1247.154533394179,825.4627654897187,CUST101,Customer_1,ORD5499,2023-06-07,2023-06-11,3082,1,0.0
2023-06-07,7000002250,S TEXTURED MP WHITE,Paint,East,3,33,30.316722134744886,1811.480644688567,1374.8923306795716,CUST101,Customer_1,ORD1840,2023-06-07,2023-06-15,3516,1,0.0
2023-06-07,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,South,16,43,84.18089674058439,1166.9375055627,924.2458866464632,CUST103,Customer_3,ORD9957,2023-06-07,2023-06-11,4751,0,0.0
2023-06-07,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,North,9,29,47.97085551044003,4482.2697193486465,3874.414618279875,CUST109,Customer_9,ORD1596,2023-06-07,2023-06-13,4981,0,0.0
2023-06-07,9192002200,THINNER 91-92,Thinner,West,8,7,5.18427865155642,653.309629846153,379.7014054354789,CUST100,Customer_0,ORD5880,2023-06-07,2023-06-10,3759,0,0.0
2023-06-07,2106002200,THINNER 21-06,Thinner,South,12,47,70.3456013642634,5382.7699657662915,3213.3868233205744,CUST105,Customer_5,ORD5941,2023-06-07,2023-06-13,1498,1,0.0
2023-06-08,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,East,14,49,49.432250564426504,9420.628292895726,7049.930080186666,CUST102,Customer_2,ORD8288,2023-06-08,2023-06-16,2019,0,3.04
2023-06-08,7000002250,S TEXTURED MP WHITE,Paint,East,10,16,19.662234897459708,497.7565315752842,251.32058752319108,CUST106,Customer_6,ORD2833,2023-06-08,2023-06-10,4223,0,0.0
2023-06-08,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,West,13,15,24.452950280692626,1986.1850386923293,1061.40971379553,CUST105,Customer_5,ORD9900,2023-06-08,2023-06-16,1362,1,0.0
2023-06-08,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,North,1,36,52.81257360069021,6875.070523537649,5661.325747867292,CUST104,Customer_4,ORD7404,2023-06-08,2023-06-18,4383,0,0.0
2023-06-08,9192002200,THINNER 91-92,Thinner,North,16,31,47.087053517176685,870.2159135940011,663.8886627115485,CUST108,Customer_8,ORD9786,2023-06-08,2023-06-11,3164,0,0.0
2023-06-08,2106002200,THINNER 21-06,Thinner,South,14,42,73.7850902074376,4066.942124837273,3616.492052996071,CUST102,Customer_2,ORD5250,2023-06-08,2023-06-18,2432,0,0.0
2023-06-09,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,South,2,26,19.940578472684685,1009.4478674303004,785.982556567491,CUST106,Customer_6,ORD1968,2023-06-09,2023-06-13,696,0,0.0
2023-06-09,7000002250,S TEXTURED MP WHITE,Paint,East,7,25,46.801119794105574,4272.308275035924,3784.074932959382,CUST106,Customer_6,ORD2176,2023-06-09,2023-06-16,3736,0,0.0
2023-06-09,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,West,5,24,29.251896876741654,3272.6435771183956,2359.524708991571,CUST101,Customer_1,ORD2904,2023-06-09,2023-06-11,2936,1,0.0
2023-06-09,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,North,10,41,41.559567752591406,3015.6696042063463,2532.4489619587716,CUST103,Customer_3,ORD8511,2023-06-09,2023-06-15,2260,1,0.0
2023-06-09,9192002200,THINNER 91-92,Thinner,East,16,35,53.778196964617734,1720.083720988727,1075.9015124294895,CUST107,Customer_7,ORD5745,2023-06-09,2023-06-16,4177,0,0.0
2023-06-09,2106002200,THINNER 21-06,Thinner,South,0,3,2.1102066050939596,148.28825516414298,85.45614356406982,CUST103,Customer_3,ORD3752,2023-06-09,2023-06-12,2589,0,3.77
2023-06-10,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,West,17,29,47.290692259156295,3673.2809534312914,1912.878226127381,CUST107,Customer_7,ORD2955,2023-06-10,2023-06-16,2665,1,0.0
2023-06-10,7000002250,S TEXTURED MP WHITE,Paint,West,17,37,27.127674186889745,822.8794460719259,536.8026952048205,CUST103,Customer_3,ORD6786,2023-06-10,2023-06-18,4413,0,0.0
2023-06-10,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,West,2,48,92.0442017758541,8131.011529787146,5097.32475014274,CUST101,Customer_1,ORD8611,2023-06-10,2023-06-12,3282,0,0.0
2023-06-10,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,North,7,24,22.252824669675405,2228.953912314246,1163.860059093159,CUST106,Customer_6,ORD7661,2023-06-10,2023-06-20,2686,0,0.0
2023-06-10,9192002200,THINNER 91-92,Thinner,South,0,1,0.7972104215952087,184.86634357725126,153.81933003482624,CUST101,Customer_1,ORD4818,2023-06-10,2023-06-12,1319,0,0.0
2023-06-10,2106002200,THINNER 21-06,Thinner,East,14,1,1.4347493767691821,114.91424499586105,59.28513723604495,CUST103,Customer_3,ORD1673,2023-06-10,2023-06-16,590,0,0.0
2023-06-11,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,North,11,10,19.53015741513486,571.5004612731959,458.5467824103452,CUST104,Customer_4,ORD6423,2023-06-11,2023-06-13,2058,0,2.45
2023-06-11,7000002250,S TEXTURED MP WHITE,Paint,East,14,21,16.156095252064155,464.8972944998951,345.3863348061876,CUST102,Customer_2,ORD2497,2023-06-11,2023-06-17,3047,0,0.0
2023-06-11,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,West,16,37,42.00417228794295,904.5304209369804,757.2571849853623,CUST107,Customer_7,ORD1912,2023-06-11,2023-06-13,4498,0,0.0
2023-06-11,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,West,9,41,77.70103383163661,4208.790487831874,2337.9361162344167,CUST102,Customer_2,ORD2173,2023-06-11,2023-06-14,759,0,4.61
2023-06-11,9192002200,THINNER 91-92,Thinner,North,8,38,42.235648915404596,2526.383086157641,2039.1413128801141,CUST104,Customer_4,ORD8263,2023-06-11,2023-06-17,2709,1,0.0
2023-06-11,2106002200,THINNER 21-06,Thinner,South,3,32,29.681070766767938,2727.254597962327,1364.9025828200638,CUST105,Customer_5,ORD6032,2023-06-11,2023-06-13,514,0,0.0
2023-06-12,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,East,15,17,31.621838945898393,1039.0977579242074,520.1961854980609,CUST102,Customer_2,ORD2484,2023-06-12,2023-06-19,1862,0,0.0
2023-06-12,7000002250,S TEXTURED MP WHITE,Paint,North,8,9,4.915231751380797,1027.7593453972022,829.789100519886,CUST101,Customer_1,ORD5370,2023-06-12,2023-06-14,2406,0,0.0
2023-06-12,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,East,19,23,13.108996903115607,890.2437103092584,773.765851368322,CUST108,Customer_8,ORD4883,2023-06-12,2023-06-17,4570,0,0.0
2023-06-12,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,West,17,18,34.74794662880125,1967.9341635674944,985.330760973325,CUST105,Customer_5,ORD2062,2023-06-12,2023-06-19,2338,1,0.0
2023-06-12,9192002200,THINNER 91-92,Thinner,North,13,12,15.55069438526851,1270.7276930748872,958.4709989106242,CUST101,Customer_1,ORD6850,2023-06-12,2023-06-18,2640,0,0.0
2023-06-12,2106002200,THINNER 21-06,Thinner,South,1,31,33.42170887243465,2207.362418213156,1873.867928194064,CUST106,Customer_6,ORD4053,2023-06-12,2023-06-18,4245,0,0.0
2023-06-13,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,South,14,7,5.249916110153011,98.05986692692571,66.48924897148729,CUST100,Customer_0,ORD9091,2023-06-13,2023-06-21,1079,0,0.0
2023-06-13,7000002250,S TEXTURED MP WHITE,Paint,West,10,33,34.166324081997224,5299.218382244917,3084.6037486932696,CUST106,Customer_6,ORD2593,2023-06-13,2023-06-16,1385,1,0.0
2023-06-13,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,West,1,5,5.787834940911981,722.2329654542228,548.3532327254765,CUST100,Customer_0,ORD2560,2023-06-13,2023-06-17,693,0,0.0
2023-06-13,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,West,2,33,46.84969407224914,1334.2568739325473,928.4156957360343,CUST100,Customer_0,ORD6312,2023-06-13,2023-06-16,625,0,0.0
2023-06-13,9192002200,THINNER 91-92,Thinner,West,4,18,15.300971303015439,3341.7721519725005,1970.8191340492697,CUST101,Customer_1,ORD4659,2023-06-13,2023-06-17,2157,1,0.0
2023-06-13,2106002200,THINNER 21-06,Thinner,East,16,28,37.64606526499209,3734.9338060276036,2927.712563055696,CUST109,Customer_9,ORD2942,2023-06-13,2023-06-22,2042,0,0.0
2023-06-14,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,North,6,34,33.23799187006662,4738.033207060232,4192.835711032724,CUST103,Customer_3,ORD5509,2023-06-14,2023-06-17,2020,0,0.0
2023-06-14,7000002250,S TEXTURED MP WHITE,Paint,East,3,39,51.40284464764688,6805.333222782588,3995.7696806549948,CUST106,Customer_6,ORD3146,2023-06-14,2023-06-22,1631,0,0.0
2023-06-14,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,South,12,23,16.54009252584858,2392.346811665173,1394.2206850843017,CUST101,Customer_1,ORD4978,2023-06-14,2023-06-24,3235,0,0.0
2023-06-14,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,North,2,8,14.647587013782521,84.05406263600366,58.6497531985027,CUST104,Customer_4,ORD5621,2023-06-14,2023-06-18,692,0,0.0
2023-06-14,9192002200,THINNER 91-92,Thinner,South,12,47,56.693063958757996,4266.1838690625245,2523.795251137888,CUST103,Customer_3,ORD8401,2023-06-14,2023-06-20,4339,0,0.0
2023-06-14,2106002200,THINNER 21-06,Thinner,East,9,37,71.54968144639794,3109.562162923141,2124.562650948096,CUST106,Customer_6,ORD9469,2023-06-14,2023-06-24,3332,0,0.0
2023-06-15,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,North,6,22,28.61184504111713,4235.097647357278,2551.8090845569654,CUST108,Customer_8,ORD5220,2023-06-15,2023-06-23,1514,0,2.44
2023-06-15,7000002250,S TEXTURED MP WHITE,Paint,South,3,21,15.199679488136152,3673.71460269568,2154.887719184556,CUST105,Customer_5,ORD4602,2023-06-15,2023-06-21,3112,0,0.0
2023-06-15,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,East,17,9,16.34846561302299,1291.3178316232934,871.7206161513252,CUST103,Customer_3,ORD9461,2023-06-15,2023-06-19,1652,0,0.0
2023-06-15,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,East,11,32,29.822717589762433,3138.498971553523,1895.9036298994301,CUST106,Customer_6,ORD3498,2023-06-15,2023-06-23,1444,0,0.0
2023-06-15,9192002200,THINNER 91-92,Thinner,South,8,44,34.83484022019282,8672.466531816579,5366.451006415019,CUST100,Customer_0,ORD1061,2023-06-15,2023-06-20,3131,0,0.0
2023-06-15,2106002200,THINNER 21-06,Thinner,North,2,16,21.878454343482645,2227.416685858165,1319.9826643181661,CUST100,Customer_0,ORD3926,2023-06-15,2023-06-20,3946,0,0.0
2023-06-16,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,East,15,28,21.438489786753017,2859.2734027435836,1835.2723941553597,CUST102,Customer_2,ORD2091,2023-06-16,2023-06-24,3032,0,0.0
2023-06-16,7000002250,S TEXTURED MP WHITE,Paint,West,14,45,24.106567435643214,4792.867258232138,3761.6181972475842,CUST100,Customer_0,ORD3999,2023-06-16,2023-06-20,4622,0,0.0
2023-06-16,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,West,8,44,86.83487922430092,3842.051351879262,2484.1712067503936,CUST100,Customer_0,ORD4219,2023-06-16,2023-06-19,2706,0,2.92
2023-06-16,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,North,0,41,41.63343812260137,7596.778214252826,6047.011239501896,CUST103,Customer_3,ORD6665,2023-06-16,2023-06-25,385,0,0.0
2023-06-16,9192002200,THINNER 91-92,Thinner,North,16,36,66.21466668690107,4096.538142039589,2419.4380377769908,CUST101,Customer_1,ORD3730,2023-06-16,2023-06-26,203,0,0.0
2023-06-16,2106002200,THINNER 21-06,Thinner,West,16,7,13.79855269399447,328.84734579558744,164.59048517206853,CUST100,Customer_0,ORD5992,2023-06-16,2023-06-20,2666,0,0.0
2023-06-17,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,East,8,6,6.186524202944497,858.4520210828476,485.4713680629085,CUST109,Customer_9,ORD5737,2023-06-17,2023-06-21,2709,1,0.0
2023-06-17,7000002250,S TEXTURED MP WHITE,Paint,West,3,2,1.1770220875799569,39.57763850288374,24.995981914004407,CUST103,Customer_3,ORD8825,2023-06-17,2023-06-21,1055,0,0.0
2023-06-17,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,South,7,3,4.7564633093114335,455.1347095518439,299.6616503932497,CUST104,Customer_4,ORD4724,2023-06-17,2023-06-23,2629,0,0.0
2023-06-17,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,East,11,17,24.56887090947617,2484.5498178166004,1833.002885524564,CUST100,Customer_0,ORD7522,2023-06-17,2023-06-27,1333,0,0.0
2023-06-17,9192002200,THINNER 91-92,Thinner,East,19,23,16.08062639498188,3483.715979500366,2610.5563770486406,CUST109,Customer_9,ORD8434,2023-06-17,2023-06-25,3196,0,0.0
2023-06-17,2106002200,THINNER 21-06,Thinner,North,17,20,33.521293876195905,3235.6293392025095,2669.286876406031,CUST107,Customer_7,ORD3155,2023-06-17,2023-06-27,762,0,0.0
2023-06-18,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,East,0,17,22.387337262204348,1853.0090516481582,1004.8442081644805,CUST101,Customer_1,ORD4469,2023-06-18,2023-06-21,4477,1,0.0
2023-06-18,7000002250,S TEXTURED MP WHITE,Paint,North,1,7,10.099213748464965,565.5718039394058,436.9587737061617,CUST107,Customer_7,ORD9927,2023-06-18,2023-06-27,886,0,0.0
2023-06-18,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,West,7,40,43.96972352606865,4311.802223207084,2798.545145526299,CUST103,Customer_3,ORD2304,2023-06-18,2023-06-22,2296,1,0.0
2023-06-18,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,North,19,28,46.120383670788634,3166.4025163939004,2846.5184546057485,CUST105,Customer_5,ORD3184,2023-06-18,2023-06-22,1959,0,0.0
2023-06-18,9192002200,THINNER 91-92,Thinner,West,5,19,17.29366113075162,2121.2101957747254,1354.617784465787,CUST107,Customer_7,ORD3035,2023-06-18,2023-06-28,4301,0,3.41
2023-06-18,2106002200,THINNER 21-06,Thinner,North,3,40,38.78395577291456,6132.792483585162,5176.604519346375,CUST102,Customer_2,ORD7306,2023-06-18,2023-06-21,937,0,0.0
2023-06-19,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,East,10,48,34.89940843939888,3142.5203765011834,2216.9954630104394,CUST102,Customer_2,ORD2261,2023-06-19,2023-06-27,3080,1,4.42
2023-06-19,7000002250,S TEXTURED MP WHITE,Paint,South,15,8,14.782159374933016,172.15096436625913,147.0949317480958,CUST107,Customer_7,ORD4430,2023-06-19,2023-06-26,3240,0,0.0
2023-06-19,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,North,13,32,25.504486485359358,710.0745385204773,500.68960069704997,CUST103,Customer_3,ORD9746,2023-06-19,2023-06-27,1054,1,0.0
2023-06-19,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,East,17,13,19.148121928051342,1914.2662932082635,1624.954180706897,CUST108,Customer_8,ORD2602,2023-06-19,2023-06-21,179,0,0.0
2023-06-19,9192002200,THINNER 91-92,Thinner,North,10,25,32.52490732055188,3846.8076367875656,3083.5069443885454,CUST107,Customer_7,ORD8439,2023-06-19,2023-06-27,2603,0,0.0
2023-06-19,2106002200,THINNER 21-06,Thinner,West,5,5,8.173244168417826,58.83921679650875,32.60310001099966,CUST109,Customer_9,ORD9489,2023-06-19,2023-06-25,1234,0,0.0
2023-06-20,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,South,8,17,32.06813071857905,972.6801215253552,682.2513840692267,CUST107,Customer_7,ORD3470,2023-06-20,2023-06-26,729,0,0.0
2023-06-20,7000002250,S TEXTURED MP WHITE,Paint,North,3,15,18.262140987685733,171.12237304067122,91.14841940925922,CUST103,Customer_3,ORD5751,2023-06-20,2023-06-25,2823,1,0.0
2023-06-20,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,East,17,25,34.32660139523044,255.6220290611402,185.3377502733495,CUST105,Customer_5,ORD2655,2023-06-20,2023-06-22,2565,0,0.0
2023-06-20,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,North,9,19,17.81880153346305,1630.8210499796478,1147.4470877472666,CUST105,Customer_5,ORD1257,2023-06-20,2023-06-27,1926,0,0.0
2023-06-20,9192002200,THINNER 91-92,Thinner,South,4,14,22.684801826105257,644.6780321103396,453.09158589693953,CUST105,Customer_5,ORD5102,2023-06-20,2023-06-24,3600,0,0.0
2023-06-20,2106002200,THINNER 21-06,Thinner,East,14,49,64.03646733375722,4805.207827264547,3881.946157619029,CUST102,Customer_2,ORD3948,2023-06-20,2023-06-28,3473,0,0.0
2023-06-21,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,West,4,4,7.846807235873493,322.72842208513424,234.27603362654125,CUST105,Customer_5,ORD9761,2023-06-21,2023-06-27,2775,0,0.0
2023-06-21,7000002250,S TEXTURED MP WHITE,Paint,South,6,7,8.702434137376038,609.8763837621265,396.5282957256681,CUST106,Customer_6,ORD1403,2023-06-21,2023-06-29,1544,0,0.0
2023-06-21,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,South,5,27,45.24710875989261,3169.97531044833,1793.9620441475606,CUST106,Customer_6,ORD2192,2023-06-21,2023-06-25,3135,0,0.0
2023-06-21,9989092196,S'DUR FIN HG LK SET BAS L,Lacquer,East,5,29,47.59805652257597,5783.6084221213605,3585.6440389383083,CUST105,Customer_5,ORD2988,2023-06-21,2023-06-24,1650,1,0.0
2023-06-21,9192002200,THINNER 91-92,Thinner,West,1,11,14.432618418899125,1430.856248681376,1181.3404616802088,CUST102,Customer_2,ORD3610,2023-06-21,2023-07-01,4943,0,0.15
2023-06-21,2106002200,THINNER 21-06,Thinner,South,18,4,6.0636060580241695,680.7710477931477,512.4882611382393,CUST102,Customer_2,ORD3007,2023-06-21,2023-06-23,3936,0,0.0
2023-06-22,0004002250,AQUAFILL WALLFILLER FINE NEW,Wall Filler,South,7,37,47.64747290892861,1195.0283900121706,755.8503478233907,CUST107,Customer_7,ORD7907,2023-06-22,2023-06-26,750,0,0.0
2023-06-22,7000002250,S TEXTURED MP WHITE,Paint,East,19,42,64.47568456589005,6776.2646049945115,4688.914612453923,CUST105,Customer_5,ORD7771,2023-06-22,2023-06-28,4724,1,0.0
2023-06-22,7000002150,S ACRYLIC PRI SEALER WHITE,Primer,South,20,11,18.191561414608206,1498.9929204473594,999.3532204221829,CUST102,Customer_2,ORD1050,2023-06-22,2023-06-30,346,0,0.0
